Cell ID,Cell birth time,Cell age,stat0,Long axis (L) birth,Long axis (L) death,Short axis birth,Short axis death,Area birth,Area death,Fluor1 sum,Fluor1 mean,Mother ID,Daughter1 ID,Daughter2 ID,L death / L birth,Fluor1 sum death,Fluor1 mean death,Long axis/Short axis birth,Long axis/Short axis death,Growth Rate,Volume birth,Volume division,Vd-Vb,fov,Time Division
246.0,231.0,93.0,2.0,20.0,34.0,8.294659566210067,8.466098121855184,166.0,288.0,220675.0,1329.367469879518,164.0,338.0,339.0,1.7,577911.0,2006.6354166666667,2.411189975954402,4.016017710948707,0.017117040356844217,1.1313433259703254,2.132050719863702,1.0007073938933766,xy1,324.0
251.0,234.0,93.0,2.0,19.0,35.0,7.674545943990734,8.378922893494462,154.0,296.0,184091.0,1195.3961038961038,148.0,340.0,341.0,1.8421052631578947,521192.0,1760.7837837837837,2.4757164969319443,4.17714787985155,0.019706744591063655,0.9239284863688804,2.1572980317767976,1.2333695454079172,xy1,327.0
259.0,246.0,102.0,2.0,19.0,33.0,7.394509826318061,7.803134684868135,146.0,259.0,210299.0,1440.4041095890411,182.0,356.0,357.0,1.736842105263158,420440.0,1623.3204633204634,2.569473899727123,4.229069640947466,0.016237311244118823,0.8626019015019466,1.765956500559329,0.9033545990573824,xy1,348.0
263.0,246.0,144.0,2.0,20.0,47.0,7.46453953500374,7.90389031584722,150.0,392.0,304159.0,2027.7266666666667,143.0,389.0,390.0,2.35,601069.0,1533.3392857142858,2.679334727375113,5.946438794294181,0.01780031933658474,0.9309373891583455,2.6442898382494446,1.7133524490910992,xy1,390.0
271.0,252.0,87.0,2.0,19.0,46.0,7.818852919369673,9.282396751034979,150.0,427.0,229516.0,1530.1066666666666,192.0,350.0,351.0,2.4210526315789473,572169.0,1339.9742388758782,2.430023968468729,4.955616661706584,0.030489738528367408,0.9561953472024558,3.527118768397755,2.570923421195299,xy1,339.0
276.0,261.0,117.0,2.0,18.0,42.0,7.579666385462076,8.687122044652385,141.0,365.0,166900.0,1183.6879432624114,151.0,382.0,383.0,2.3333333333333335,699580.0,1916.6575342465753,2.3747747044018053,4.834742712732388,0.021725586163774457,0.8481454252583622,2.815525207384258,1.9673797821258956,xy1,378.0
278.0,261.0,93.0,2.0,20.0,38.0,7.1,7.8264502345510865,142.0,313.0,253691.0,1786.556338028169,144.0,360.0,361.0,1.9,695327.0,2221.4920127795526,2.8169014084507045,4.855330176667203,0.020704964070077252,0.8480749870259783,2.068273076905574,1.2201980898795957,xy1,354.0
350.0,342.0,63.0,2.0,23.0,42.0,8.390988969651568,9.014930479016787,195.0,380.0,289232.0,1483.2410256410255,271.0,401.0,402.0,1.826086956521739,605567.0,1593.5973684210526,2.74103566137271,4.658937758617161,0.0286750191597247,1.3571422872273493,3.023549521947366,1.6664072347200165,xy1,405.0
360.0,357.0,126.0,2.0,19.0,49.0,7.801258792475988,8.916708876355933,158.0,445.0,360480.0,2281.518987341772,278.0,453.0,454.0,2.5789473684210527,957262.0,2151.1505617977527,2.435504385308274,5.495301089164329,0.022556698070099673,0.9522374249269348,3.4915011508307443,2.5392637259038096,xy1,483.0
361.0,357.0,108.0,2.0,19.0,41.0,7.755627974939889,7.878930548332854,157.0,340.0,347118.0,2210.9426751592355,278.0,426.0,427.0,2.1578947368421053,772462.0,2271.9470588235295,2.4498338576054843,5.203751924006414,0.02136480798716299,0.9420033028390036,2.272747793900881,1.3307444910618773,xy1,465.0
363.0,363.0,108.0,2.0,19.0,38.0,8.674237931378263,9.478311042458808,168.0,361.0,494807.0,2945.279761904762,295.0,439.0,440.0,2.0,881606.0,2442.12188365651,2.1903941476252613,4.009153089593298,0.019254088348887373,1.1563871506152974,2.9862778759235096,1.8298907253082122,xy1,471.0
367.0,366.0,141.0,2.0,21.0,52.0,8.355827649822308,9.04545394237834,178.0,471.0,228168.0,1281.8426966292134,78.0,490.0,491.0,2.4761904761904763,794036.0,1685.8513800424628,2.513216030783806,5.748744101871744,0.01929194214591499,1.213346060366852,3.8238922286130146,2.6105461682461626,xy1,507.0
368.0,366.0,141.0,2.0,21.0,49.0,7.910273286071298,9.043189892646017,170.0,446.0,217492.0,1279.3647058823528,78.0,492.0,493.0,2.3333333333333335,645334.0,1446.9372197309417,2.6547755356287848,5.418442007929871,0.018027614050791563,1.0962648228601704,3.587966088402838,2.491701265542668,xy1,507.0
382.0,381.0,111.0,2.0,21.0,43.0,8.326506317304036,9.300121842241328,178.0,401.0,350942.0,1971.5842696629213,276.0,467.0,468.0,2.0476190476190474,891594.0,2223.426433915212,2.522066182350463,4.623595338793648,0.01936966697216593,1.2054920295331488,3.2925537236629414,2.0870616941297926,xy1,492.0
383.0,381.0,87.0,2.0,22.0,39.0,8.3322110348887,9.03933423395281,184.0,356.0,346848.0,1885.0434782608695,276.0,431.0,432.0,1.7727272727272727,823024.0,2311.8651685393256,2.640355592036906,4.3144770389738865,0.019742041130045872,1.2732559299883017,2.805435762515259,1.5321798325269573,xy1,468.0
400.0,408.0,51.0,2.0,31.0,44.0,8.120778539697278,8.58417830463752,253.0,378.0,488509.0,1930.8656126482213,203.0,420.0,421.0,1.4193548387096775,804952.0,2129.5026455026455,3.817367983680491,5.125709000735624,0.020600142907830278,1.7801582302698327,2.8922124003732907,1.112054170103458,xy1,459.0
402.0,408.0,129.0,2.0,22.0,47.0,9.120080502022569,8.456570206342548,201.0,398.0,309625.0,1540.4228855721392,350.0,570.0,571.0,2.1363636363636362,915297.0,2299.741206030151,2.4122594087980955,5.5578087632678,0.01765360810120331,1.5045901059924296,3.0144536245277576,1.509863518535328,xy1,537.0
405.0,411.0,114.0,2.0,25.0,57.0,8.422990638883482,9.012057723520963,214.0,517.0,349907.0,1635.0794392523364,241.0,507.0,508.0,2.28,742794.0,1436.7388781431334,2.9680669339214534,6.324859621264211,0.021688827446482886,1.5021690292272343,4.184007969746318,2.681838940519084,xy1,525.0
410.0,435.0,90.0,2.0,22.0,43.0,7.662971697973552,8.510415450372548,177.0,368.0,334410.0,1889.322033898305,301.0,505.0,506.0,1.9545454545454546,743634.0,2020.7445652173913,2.870948878203195,5.05263230106089,0.02233858874450821,1.0894332609064736,2.7753190370823972,1.6858857761759236,xy1,525.0
411.0,435.0,93.0,2.0,24.0,41.0,7.349121482461524,7.741026232482536,177.0,323.0,278354.0,1572.6214689265537,301.0,519.0,520.0,1.7083333333333333,473815.0,1466.919504643963,3.2656964587230375,5.296455375381329,0.017274781817947168,1.1104708646454136,2.1965126648793634,1.0860418002339498,xy1,528.0
421.0,462.0,63.0,2.0,24.0,42.0,9.042737461709995,8.471539725637397,218.0,356.0,428575.0,1965.940366972477,400.0,503.0,504.0,1.75,782528.0,2198.112359550562,2.6540635622370004,4.957776432647245,0.026648370854067745,1.6372219753617503,2.6824376426220433,1.045215667260293,xy1,525.0
454.0,486.0,42.0,2.0,26.0,36.0,8.754589288480378,8.63068657285253,228.0,311.0,484137.0,2123.407894736842,360.0,510.0,511.0,1.3846153846153846,717797.0,2308.0289389067525,2.9698709035056376,4.171162942382419,0.023244457173901983,1.6878134110140133,2.353991361033674,0.6661779500196605,xy1,528.0
570.0,540.0,102.0,2.0,22.0,38.0,8.860770196111908,9.340883643174195,195.0,368.0,379306.0,1945.1589743589743,402.0,683.0,684.0,1.7272727272727273,835982.0,2271.6902173913045,2.482854143949424,4.068137603637566,0.016074814893178517,1.4267215252853198,2.9041221084508058,1.477400583165486,xy1,642.0
571.0,540.0,102.0,2.0,22.0,38.0,8.890034628209365,9.180107296177697,196.0,350.0,364117.0,1857.7397959183672,402.0,687.0,688.0,1.7272727272727273,750825.0,2145.214285714286,2.4746810243225394,4.139385169912119,0.016074814893178517,1.4354255988193056,2.809319347710071,1.3738937488907652,xy1,642.0
994.0,843.0,30.0,2.0,32.0,49.0,9.780889336674965,10.054311860311465,325.0,494.0,639512.0,1967.7292307692308,941.0,1044.0,1045.0,1.53125,1010613.0,2045.7753036437248,3.2716861318541888,4.8735309467993835,0.04260843953108999,2.623143891096074,4.402658006712786,1.7795141156167116,xy1,873.0
1039.0,873.0,24.0,2.0,28.0,44.0,9.749476091515238,11.696723336019181,273.0,515.0,682949.0,2501.644688644689,990.0,1099.0,1100.0,1.5714285714285714,1030587.0,2001.1398058252428,2.8719491936974753,3.7617372605971884,0.05649814046788215,2.2445225061354477,5.234410474955621,2.9898879688201734,xy1,897.0
1090.0,900.0,24.0,2.0,27.0,42.0,9.944396978044574,10.202917201279343,271.0,432.0,758337.0,2798.2915129151293,1038.0,1157.0,1158.0,1.5555555555555556,1215542.0,2813.7546296296296,2.7150967584672157,4.116469747959302,0.05522909403487991,2.2346891492658303,3.833612638214231,1.5989234889484005,xy1,924.0
1108.0,906.0,36.0,2.0,31.0,45.0,10.398512181957738,10.662252305019544,323.0,483.0,662644.0,2051.529411764706,1074.0,1231.0,1232.0,1.4516129032258065,1042329.0,2158.031055900621,2.9811957189209735,4.220496637358227,0.031056273773764447,2.84048280561126,4.495342553841164,1.654859748229904,xy1,942.0
1151.0,921.0,36.0,2.0,31.0,55.0,10.637882161349705,8.972275404911416,332.0,504.0,616680.0,1857.4698795180723,1054.0,1256.0,1257.0,1.7741935483870968,1013372.0,2010.6587301587301,2.914113874341583,6.129994624317154,0.04777883172894374,2.964147021224509,3.994559106187654,1.030412084963145,xy1,957.0
1152.0,921.0,30.0,2.0,30.0,47.0,10.417123553690042,9.840447941480061,313.0,465.0,528227.0,1687.626198083067,1054.0,1246.0,1247.0,1.5666666666666667,895042.0,1924.821505376344,2.8798736854160807,4.77620533938122,0.0448950220047903,2.7464844695158086,4.039164549265229,1.2926800797494207,xy1,951.0
1227.0,942.0,57.0,2.0,25.0,50.0,10.12014159143531,9.303041702112521,255.0,466.0,591635.0,2320.1372549019607,1045.0,1331.0,1332.0,2.0,1318080.0,2828.497854077253,2.470321168347836,5.374586248349942,0.0364814305557866,2.113221185350598,3.8725454987381394,1.7593243133875411,xy1,999.0
1228.0,942.0,30.0,2.0,29.0,42.0,9.603905199536332,8.870645441176617,294.0,373.0,601231.0,2045.0034013605443,1045.0,1283.0,1284.0,1.4482758620689655,901635.0,2417.2520107238606,3.0196049833353307,4.73471747670585,0.037037378829689424,2.270265564316375,2.9311502228142614,0.6608846584978862,xy1,972.0
1239.0,948.0,30.0,2.0,28.0,43.0,8.925856623309876,8.74629067415314,259.0,378.0,628600.0,2427.027027027027,1109.0,1293.0,1294.0,1.5357142857142858,1130060.0,2989.5767195767194,3.1369538164973427,4.916369876326283,0.04289956055183586,1.9021820681739627,2.9255544094124515,1.0233723412384887,xy1,978.0
1240.0,948.0,36.0,2.0,31.0,49.0,8.554223368500352,8.718043028926138,268.0,431.0,576575.0,2151.3992537313434,1109.0,1296.0,1297.0,1.5806451612903225,1062283.0,2464.69373549884,3.623940907850602,5.620527432294134,0.03815275780212335,1.9651739197699967,3.342453840809589,1.3772799210395923,xy1,984.0
1246.0,954.0,45.0,2.0,25.0,51.0,8.941726734962012,8.636679551280006,233.0,442.0,496772.0,2132.068669527897,1152.0,1329.0,1330.0,2.04,1171291.0,2649.9796380090497,2.7958805654673373,5.905047153502587,0.047529987190408345,1.6797006449625826,3.4246197725135374,1.7449191275509548,xy1,999.0
1247.0,954.0,36.0,2.0,25.0,41.0,8.677330649457886,8.816951723971165,229.0,365.0,463933.0,2025.9082969432313,1152.0,1306.0,1307.0,1.64,915430.0,2508.027397260274,2.8810703440881174,4.650133207436181,0.041224686819675616,1.588167027967492,2.822932174192641,1.234765146225149,xy1,990.0
1258.0,960.0,48.0,2.0,22.0,48.0,8.638039676894365,8.623587703443071,196.0,414.0,544435.0,2777.7295918367345,1149.0,1343.0,1344.0,2.1818181818181817,978838.0,2364.3429951690823,2.5468741546588567,5.566128814441746,0.048759909846848415,1.3611821922664602,3.2017016104629845,1.8405194181965243,xy1,1008.0
1259.0,960.0,42.0,2.0,26.0,43.0,8.638386181447803,8.312377342853782,225.0,360.0,491619.0,2184.9733333333334,1149.0,1335.0,1336.0,1.6538461538461537,681269.0,1892.4138888888888,3.0098214474178984,5.173008662433672,0.035935969833720015,1.6460624387290976,2.6520097553344746,1.005947316605377,xy1,1002.0
1265.0,963.0,30.0,2.0,26.0,42.0,9.244647281760091,8.92361094609605,241.0,375.0,550192.0,2282.954356846473,1222.0,1308.0,1309.0,1.6153846153846154,1006145.0,2683.0533333333333,2.812438290782453,4.706614873026753,0.047957308026188625,1.868740900500196,2.9649164467668867,1.0961755462666907,xy1,993.0
1267.0,966.0,39.0,2.0,29.0,50.0,9.078958203161315,8.890211980782347,266.0,445.0,755167.0,2838.9736842105262,1210.0,1337.0,1338.0,1.7241379310344827,1067888.0,2399.7483146067416,3.194199086620107,5.624162855518318,0.04190209041859014,2.0426251212659916,3.5468535554633167,1.504228434197325,xy1,1005.0
1275.0,972.0,36.0,2.0,25.0,44.0,9.135765993881066,9.228292239677208,231.0,407.0,606197.0,2624.2294372294373,1237.0,1345.0,1346.0,1.76,973870.0,2392.8009828009826,2.7364974121211563,4.767946100668682,0.04710948408750504,1.7482416559839957,3.325085830947791,1.5768441749637954,xy1,1008.0
1277.0,972.0,42.0,2.0,22.0,40.0,9.090168862121862,8.926397123696857,200.0,358.0,670741.0,3353.705,1226.0,1351.0,1352.0,1.8181818181818181,1395759.0,3898.768156424581,2.420197064949207,4.481091244956178,0.04270264291111573,1.4955229557995793,2.814654887399532,1.3191319315999528,xy1,1014.0
1280.0,975.0,36.0,2.0,22.0,38.0,8.83570424117958,8.894327556610255,195.0,338.0,674303.0,3457.9641025641026,1225.0,1349.0,1350.0,1.7272727272727273,1244998.0,3683.4260355029587,2.489897737575581,4.272385940155582,0.0455453088640058,1.419283268155243,2.644321638493909,1.225038370338666,xy1,1011.0
1281.0,975.0,39.0,2.0,22.0,38.0,9.09070799775169,8.902141565780582,201.0,339.0,525743.0,2615.636815920398,1197.0,1353.0,1354.0,1.7272727272727273,992274.0,2927.0619469026547,2.4200535321826453,4.268635779290483,0.042041823566774585,1.4956861897149207,2.648773020324655,1.1530868306097344,xy1,1014.0
1288.0,978.0,30.0,2.0,31.0,50.0,8.737144166381766,9.286199526973142,275.0,469.0,810563.0,2947.501818181818,1221.0,1341.0,1342.0,1.6129032258064515,1269346.0,2706.494669509595,3.548070102732178,5.384334016813616,0.04780358009429997,2.0456770015927317,3.8589984086656735,1.8133214070729418,xy1,1008.0
1294.0,981.0,45.0,2.0,24.0,45.0,8.61784111075293,9.041170179998733,207.0,409.0,623962.0,3014.309178743961,1239.0,1363.0,1364.0,1.875,1063958.0,2601.364303178484,2.784920224399815,4.977231829962778,0.04190724396149159,1.4970140556188551,3.2744607582789538,1.7774467026600986,xy1,1026.0
1304.0,993.0,36.0,2.0,22.0,41.0,9.363636363636363,8.934734533607898,206.0,369.0,543054.0,2636.1844660194174,1249.0,1369.0,1370.0,1.8636363636363635,983069.0,2664.1436314363145,2.3495145631067964,4.588832476866434,0.051877467778832655,1.5792334181090069,2.8958669690233005,1.3166335509142937,xy1,1029.0
1305.0,993.0,42.0,2.0,21.0,42.0,8.840202083643947,8.896231986969429,190.0,375.0,464056.0,2442.4,1249.0,1400.0,1401.0,2.0,1099072.0,2930.8586666666665,2.3755113063369886,4.721099906288261,0.04951051289713896,1.3460565510041342,2.9474398660491548,1.6013833150450205,xy1,1035.0
1306.0,993.0,45.0,2.0,22.0,42.0,8.467781030303126,9.123323373640337,187.0,384.0,476880.0,2550.1604278074865,1247.0,1404.0,1405.0,1.9090909090909092,828870.0,2158.515625,2.5980832429735674,4.603585588268083,0.043108477661670155,1.3119347862950375,3.093825937328732,1.7818911510336943,xy1,1038.0
1308.0,996.0,51.0,2.0,22.0,39.0,8.009195245757093,8.054623994394596,185.0,331.0,500502.0,2705.416216216216,1265.0,1437.0,1438.0,1.7727272727272727,948796.0,2866.453172205438,2.746842763217016,4.841939242246569,0.03367759957478413,1.1830382386993687,2.2478184421844,1.064780203485031,xy1,1047.0
1309.0,996.0,48.0,2.0,23.0,40.0,8.518481641929542,8.85276047740604,198.0,355.0,518744.0,2619.919191919192,1265.0,1427.0,1428.0,1.7391304347826086,838372.0,2361.6112676056337,2.7000116883259744,4.518364650448609,0.03458657738654916,1.3957542338046658,2.770243814510134,1.374489580705468,xy1,1044.0
1325.0,1002.0,24.0,2.0,24.0,39.0,8.699408663755895,9.086713631750282,209.0,357.0,678511.0,3246.464114832536,1244.0,1359.0,1360.0,1.625,1065424.0,2984.3809523809523,2.758808204974958,4.29198075129477,0.06068847697271257,1.5235233597613027,2.8336779220518853,1.3101545622905826,xy1,1026.0
1327.0,1002.0,42.0,2.0,25.0,43.0,9.012432129369405,8.976515614202007,230.0,399.0,550585.0,2393.8478260869565,1234.0,1421.0,1422.0,1.72,1043261.0,2614.689223057644,2.773945993837874,4.790277413651289,0.038737449344668703,1.7045432332321775,3.075698046378661,1.3711548131464835,xy1,1044.0
1329.0,1002.0,33.0,2.0,27.0,43.0,7.941717289511241,8.174618703548768,228.0,373.0,627395.0,2751.7324561403507,1246.0,1396.0,1397.0,1.5925925925925926,1046465.0,2805.5361930294907,3.3997684651478783,5.260184182209358,0.04230574997174848,1.4654135074814665,2.567763779432431,1.1023502719509644,xy1,1035.0
1330.0,1002.0,33.0,2.0,27.0,40.0,7.904611509196776,9.088871979721693,230.0,364.0,648133.0,2817.9695652173914,1246.0,1398.0,1399.0,1.4814814814814814,948964.0,2607.043956043956,3.415727638048539,4.400986182800742,0.03573114437360065,1.452489241565702,2.9137814876804686,1.4612922461147666,xy1,1035.0
1335.0,1005.0,45.0,2.0,22.0,43.0,7.520769452548694,8.586290488629771,174.0,374.0,344163.0,1977.948275862069,1259.0,1443.0,1444.0,1.9545454545454546,705917.0,1887.4786096256685,2.925232602701905,5.007983372673207,0.04467717748901642,1.0519330156478122,2.8232476490558422,1.77131463340803,xy1,1050.0
1342.0,1011.0,24.0,2.0,26.0,39.0,9.123580441574024,8.692376934225893,238.0,344.0,641333.0,2694.676470588235,1288.0,1391.0,1392.0,1.5,885856.0,2575.1627906976746,2.8497583998409306,4.486689923263571,0.05068313851352052,1.823320684588381,2.6025435836174156,0.7792228990290346,xy1,1035.0
1343.0,1011.0,30.0,2.0,26.0,42.0,7.908051290993092,8.094281577003981,215.0,358.0,499345.0,2322.5348837209303,1258.0,1414.0,1415.0,1.6153846153846154,892132.0,2491.9888268156424,3.2877884883742228,5.1888483987662175,0.047957308026188625,1.3940199026690747,2.456707038898376,1.062687136229301,xy1,1041.0
1344.0,1011.0,42.0,2.0,25.0,43.0,7.936922779248853,8.058198147506157,211.0,366.0,513690.0,2434.549763033175,1258.0,1447.0,1448.0,1.72,644140.0,1759.9453551912568,3.149835357522023,5.336180522355062,0.038737449344668703,1.3435371270936192,2.497550073416969,1.1540129463233497,xy1,1053.0
1345.0,1011.0,48.0,2.0,23.0,52.0,9.126366578794597,9.32547634385547,213.0,485.0,538959.0,2530.323943661972,1275.0,1456.0,1457.0,2.260869565217391,1358242.0,2800.498969072165,2.520170519277763,5.576122664689686,0.050984343915767366,1.5859639713473836,4.056566696424813,2.4706027250774296,xy1,1059.0
1350.0,1014.0,51.0,2.0,20.0,39.0,8.391595409112806,8.765754476119188,169.0,344.0,622906.0,3685.834319526627,1280.0,1466.0,1467.0,1.95,1225090.0,3561.3081395348836,2.3833370205480966,4.44913214330254,0.03928408073974444,1.1557699321356636,2.6448751934073083,1.4891052612716447,xy1,1065.0
1351.0,1017.0,48.0,2.0,22.0,38.0,8.979649111590687,8.997493389846,198.0,342.0,737411.0,3724.2979797979797,1277.0,1468.0,1469.0,1.7272727272727273,1148398.0,3357.8888888888887,2.4499843731758957,4.223398490393379,0.03415898164800435,1.4622125378917166,2.7033646098358695,1.241152071944153,xy1,1065.0
1352.0,1017.0,69.0,2.0,20.0,39.0,9.1,9.389937975714503,182.0,369.0,703264.0,3864.087912087912,1277.0,1517.0,1518.0,1.95,1249774.0,3386.9214092140924,2.197802197802198,4.153382067151769,0.02903605967720241,1.340486522608794,3.0174509126968556,1.6769643900880615,xy1,1086.0
1361.0,1029.0,36.0,2.0,23.0,37.0,8.653753005774277,8.91713192315846,202.0,333.0,555315.0,2749.0841584158416,1328.0,1470.0,1471.0,1.608695652173913,1009123.0,3030.3993993993995,2.657806385813541,4.149316206022278,0.03961864139292289,1.4372130164194203,2.581458405885351,1.1442453894659308,xy1,1065.0
1362.0,1029.0,51.0,2.0,23.0,55.0,8.518118873477931,9.09780154608517,199.0,514.0,547677.0,2752.145728643216,1328.0,1496.0,1497.0,2.391304347826087,1599147.0,3111.1809338521402,2.7001266760449827,6.045416546117867,0.05128464525313656,1.3956437280556702,4.10380808426601,2.70816435621034,xy1,1080.0
1364.0,1029.0,54.0,2.0,25.0,49.0,8.933183745813858,8.571544061557288,227.0,421.0,587098.0,2586.3348017621147,1294.0,1505.0,1506.0,1.96,878739.0,2087.266033254157,2.7985543241193427,5.716589642204746,0.03738580406902366,1.6767093948548377,3.234486803027668,1.5577774081728302,xy1,1083.0
1366.0,1029.0,42.0,2.0,26.0,50.0,8.804274660465065,9.188104463875524,229.0,460.0,645939.0,2820.6943231441046,1332.0,1475.0,1476.0,1.9230769230769231,1254513.0,2727.2021739130437,2.953110960605426,5.44181884267673,0.04670903338619027,1.7058008087674217,3.7805333904360374,2.0747325816686155,xy1,1071.0
1399.0,1038.0,36.0,2.0,21.0,36.0,8.920232115533544,8.16539679277994,191.0,309.0,491028.0,2570.82722513089,1330.0,1479.0,1480.0,1.7142857142857142,956069.0,3094.074433656958,2.354198828910623,4.408848818202215,0.044916375061057244,1.3685132752481075,2.1168864782655,0.7483732030173926,xy1,1074.0
1400.0,1038.0,30.0,2.0,22.0,37.0,9.03452344762578,8.923168603446735,199.0,333.0,616766.0,3099.326633165829,1305.0,1472.0,1473.0,1.6818181818181819,913733.0,2743.942942942943,2.43510353673181,4.146509120729612,0.051987545928590825,1.478713774863456,2.584801895855618,1.1060881209921618,xy1,1068.0
1401.0,1038.0,54.0,2.0,22.0,49.0,8.57090347139748,8.935554462487987,189.0,441.0,545346.0,2885.4285714285716,1305.0,1526.0,1527.0,2.227272727272727,839367.0,1903.3265306122448,2.5668239145870246,5.483711190581966,0.044487658041795025,1.3416742258128094,3.505796882078501,2.1641226562656914,xy1,1092.0
1404.0,1041.0,33.0,2.0,22.0,42.0,9.21893336548855,8.785293277868155,203.0,369.0,466959.0,2300.2906403940888,1306.0,1481.0,1482.0,1.9090909090909092,788869.0,2137.8563685636855,2.3863932114270283,4.7807168948822785,0.0587842877204593,1.534711626579291,2.8771103429773217,1.3423987163980307,xy1,1074.0
1405.0,1041.0,39.0,2.0,24.0,44.0,8.487949792560839,8.728370752473294,205.0,386.0,402483.0,1963.331707317073,1306.0,1492.0,1493.0,1.8333333333333333,688442.0,1783.5284974093265,2.827537931602106,5.041032427218108,0.04662583104387041,1.4552031332375321,2.9866985536355584,1.5314954203980262,xy1,1080.0
1437.0,1050.0,45.0,2.0,20.0,36.0,7.999262186656379,8.36111111111111,168.0,301.0,478759.0,2849.7559523809523,1308.0,1528.0,1529.0,1.8,467504.0,1553.1694352159468,2.5002305879362385,4.305647840531561,0.03918577766014127,1.0582085198846327,2.21522962368046,1.1570211037958273,xy1,1095.0
1438.0,1050.0,51.0,2.0,21.0,35.0,7.763121551103298,7.776290288979853,174.0,288.0,482558.0,2773.32183908046,1308.0,1549.0,1550.0,1.6666666666666667,615437.0,2136.934027777778,2.705097409819053,4.500860783142335,0.030048566103881794,1.058677748291256,1.869730454602739,0.811052706311483,xy1,1101.0
1443.0,1053.0,33.0,2.0,22.0,43.0,8.76193283597787,8.639552084453715,193.0,374.0,388773.0,2014.3678756476684,1335.0,1515.0,1516.0,1.9545454545454546,782772.0,2092.9732620320856,2.510861520150503,4.977109875565837,0.06092342384865876,1.3974834856402176,2.8571177188234835,1.459634233183266,xy1,1086.0
1444.0,1053.0,33.0,2.0,24.0,41.0,7.680098609445501,8.110930565726862,187.0,335.0,337314.0,1803.8181818181818,1335.0,1521.0,1522.0,1.7083333333333333,763553.0,2279.262686567164,3.1249598762290876,5.054907037824676,0.04868347603239656,1.206537563049988,2.403709411618456,1.197171848568468,xy1,1086.0
1448.0,1056.0,48.0,2.0,22.0,47.0,8.158612929988827,8.001819823131733,188.0,394.0,336335.0,1789.0159574468084,1344.0,1554.0,1555.0,2.1363636363636362,480604.0,1219.8071065989848,2.696536799672653,5.873663871327367,0.0474440717719839,1.224427972449192,2.7082273505836603,1.4837993781344683,xy1,1104.0
1467.0,1068.0,45.0,2.0,22.0,42.0,8.400326566681839,9.168218726270222,185.0,386.0,681035.0,3681.2702702702704,1350.0,1571.0,1572.0,1.9090909090909092,1143846.0,2963.3316062176164,2.618945802328502,4.581042539883455,0.043108477661670155,1.2926300435733613,3.1231497939015584,1.8305197503281971,xy1,1113.0
1468.0,1068.0,66.0,2.0,19.0,41.0,8.759420932377145,9.345815672821727,169.0,398.0,551877.0,3265.544378698225,1351.0,1618.0,1619.0,2.1578947368421053,1008754.0,2534.5577889447236,2.1690931565773894,4.386990010859171,0.034960594888084895,1.1771320671656087,3.157052011255959,1.9799199440903503,xy1,1134.0
1469.0,1068.0,54.0,2.0,20.0,37.0,9.098433208061985,9.034816820194395,182.0,337.0,615867.0,3383.8846153846152,1351.0,1592.0,1593.0,1.85,907687.0,2693.433234421365,2.1981806694232033,4.095268419532151,0.03417697994945742,1.3400662143141813,2.64699116744396,1.3069249531297786,xy1,1122.0
1470.0,1068.0,78.0,2.0,19.0,49.0,8.705280968401652,9.50590983695609,168.0,469.0,513108.0,3054.214285714286,1361.0,1644.0,1645.0,2.5789473684210527,1082228.0,2307.5223880597014,2.1825832008140833,5.154688066733274,0.036437743036314856,1.1639306757677543,3.951238982436923,2.7873083066691686,xy1,1146.0
1472.0,1071.0,51.0,2.0,20.0,42.0,9.021844203546502,8.921973415189015,181.0,375.0,465524.0,2571.9558011049726,1400.0,1590.0,1591.0,2.1,877728.0,2340.608,2.2168416510825986,4.707478720850931,0.04364337321937515,1.319582815730697,2.9638698448262204,1.6442870290955234,xy1,1122.0
1473.0,1071.0,54.0,2.0,18.0,39.0,8.926782158172355,8.82070858788385,161.0,347.0,428706.0,2662.7701863354037,1400.0,1601.0,1602.0,2.1666666666666665,860322.0,2479.314121037464,2.016404083919672,4.4214134965948775,0.04295499379074899,1.1422740810604632,2.6767817716844746,1.5345076906240114,xy1,1125.0
1492.0,1083.0,51.0,2.0,22.0,51.0,8.813287866449341,8.030459819975682,194.0,432.0,346671.0,1786.9639175257732,1405.0,1620.0,1621.0,2.3181818181818183,725320.0,1678.9814814814815,2.496230729481807,6.350819398054648,0.04945783408035351,1.4126446345439685,2.973168160052909,1.5605235255089405,xy1,1134.0
1493.0,1083.0,57.0,2.0,25.0,55.0,8.341942211412944,9.175172754836199,213.0,527.0,363221.0,1705.262910798122,1405.0,1637.0,1638.0,2.2,996247.0,1890.4117647058824,2.9969040022593902,5.994437540264265,0.04149775580864582,1.475193174616364,4.17183419217854,2.6966410175621762,xy1,1140.0
1505.0,1086.0,33.0,2.0,25.0,42.0,7.91854495455681,8.995238655102398,210.0,378.0,451469.0,2149.852380952381,1364.0,1582.0,1583.0,1.68,676426.0,1789.4867724867725,3.1571456806106135,4.6691368189743585,0.047163072128651624,1.3376889276527772,3.0108616531843686,1.6731727255315914,xy1,1119.0
1506.0,1086.0,39.0,2.0,26.0,46.0,8.569609106912903,9.061028568026094,223.0,417.0,485180.0,2175.695067264574,1364.0,1599.0,1600.0,1.7692307692307692,791022.0,1896.9352517985612,3.033977358316893,5.076686344674101,0.04388806603597022,1.6215618575159536,3.366674160152081,1.7451123026361275,xy1,1125.0
